property_type,region,area_m2,price_usd,state,lat,lon
apartment,Northeast,150.0,230918.05,,,
apartment,Northeast,143.0,252761.65,,,
apartment,Northeast,57.0,107033.63,,,
apartment,Northeast,159.0,131061.59,,,
apartment,Northeast,155.0,271484.74,,,
apartment,Northeast,81.0,102976.97,,,
apartment,Northeast,166.0,374461.71,,,
apartment,Northeast,112.0,199712.91,,,
apartment,Northeast,116.0,140423.14,,,
apartment,Northeast,95.0,124820.57,,,
apartment,Northeast,81.0,102976.97,,,
apartment,Northeast,166.0,374461.71,,,
apartment,Northeast,112.0,199712.91,,,
apartment,Northeast,142.0,277725.76,,,
apartment,Northeast,77.0,145728.01,,,
apartment,Northeast,112.0,249641.14,,,
apartment,Northeast,90.0,131061.59,,,
apartment,Northeast,90.0,131061.59,,,
apartment,Northeast,160.0,234038.56,,,
apartment,Northeast,128.0,187230.85,,,
apartment,Northeast,160.0,234038.56,,,
apartment,Northeast,128.0,187230.85,,,
apartment,Northeast,90.0,159146.22,,,
apartment,Northeast,105.0,227797.54,,,
apartment,Northeast,195.0,374461.71,,,
apartment,Northeast,89.0,179248.89,,,
apartment,Northeast,63.0,88934.65,,,
apartment,Northeast,54.0,84253.88,,,
apartment,Northeast,83.0,132621.85,,,
apartment,Northeast,113.0,179429.56,,,
apartment,Northeast,63.0,88934.65,,,
house,Northeast,196.0,186225.61,,,
apartment,Northeast,103.0,146664.17,,,
apartment,Northeast,103.0,146664.17,,,
apartment,Northeast,217.0,397702.16,,,
house,Northeast,198.0,199712.91,,,
house,Northeast,252.0,218435.99,,,
house,Northeast,220.0,237159.08,,,
apartment,Northeast,67.0,82069.52,,,
house,Northeast,165.0,230918.05,,,
house,Northeast,135.0,120139.79,,,
house,Northeast,240.0,202833.42,,,
house,Northeast,250.0,201273.16,,,
apartment,Northeast,75.0,96735.94,,,
house,Northeast,224.0,277725.76,,,
house,Northeast,180.0,202833.42,,,
house,Northeast,104.0,151344.94,,,
house,Northeast,243.0,249641.14,,,
house,Northeast,240.0,312051.42,,,
house,Northeast,247.0,280846.28,,,
house,Northeast,126.0,134182.11,,,
house,Northeast,139.0,124820.57,,,
house,Northeast,252.0,343256.56,,,
house,Northeast,158.0,205953.94,,,
house,Northeast,115.0,112338.51,,,
house,Northeast,200.0,229357.79,,,
house,Northeast,200.0,229357.79,,,
house,Northeast,230.0,202833.42,,,
house,Northeast,230.0,265243.71,,,
house,Northeast,91.0,140423.14,,,
house,Northeast,170.0,212194.96,,,
apartment,Northeast,68.0,78012.85,,,
apartment,Northeast,98.0,149784.68,,,
apartment,Northeast,98.0,149784.68,,,
apartment,Northeast,195.0,374461.71,,,
apartment,Northeast,80.0,98296.19,,,
apartment,Northeast,125.0,120139.79,,,
house,Northeast,205.0,193471.88,,,
house,Northeast,148.0,180989.82,,,
house,Northeast,220.0,110472.82,,,
apartment,Northeast,100.0,84253.88,,,
apartment,Northeast,115.0,165387.25,,,
apartment,Northeast,89.0,118579.54,,,
apartment,Northeast,130.0,93615.42,,,
apartment,Northeast,79.0,96735.94,,,
apartment,Northeast,160.0,168507.77,,,
apartment,Northeast,220.0,171628.28,,,
apartment,Northeast,220.0,171628.28,,,
house,Northeast,180.0,468077.13,,,
house,Northeast,225.0,246520.62,,,
house,Northeast,61.0,193471.88,,,
house,Northeast,240.0,246520.62,,,
house,Northeast,116.0,123260.31,,,
house,Northeast,87.0,92055.17,,,
house,Northeast,200.0,209074.45,,,
house,Northeast,162.0,202833.42,,,
house,Northeast,160.0,176309.05,,,
house,Northeast,160.0,140423.14,,,
house,Northeast,180.0,240279.59,,,
house,Northeast,206.0,212194.96,,,
apartment,Northeast,85.0,78012.85,,,
apartment,Northeast,69.0,120139.79,,,
apartment,Northeast,102.0,149784.68,,,
apartment,Northeast,252.0,452474.56,,,
apartment,Northeast,180.0,266803.96,,,
apartment,Northeast,180.0,266803.96,,,
apartment,Northeast,129.0,308930.91,,,
apartment,Northeast,75.0,168507.77,,,
apartment,Northeast,75.0,168507.77,,,
apartment,Northeast,129.0,308930.91,,,
house,Northeast,240.0,421269.42,,,
apartment,Northeast,138.0,224677.02,,,
apartment,Northeast,90.0,112338.51,,,
apartment,Northeast,62.0,96735.94,,,
apartment,Northeast,98.0,140423.14,,,
apartment,Northeast,72.0,108894.64,,,
house,Northeast,145.0,123098.28,,,
apartment,Northeast,59.0,92055.17,,,
apartment,Northeast,75.0,121700.05,,,
apartment,Northeast,100.0,149784.68,,,
apartment,Northeast,59.0,92055.17,,,
house,Northeast,184.0,246520.62,,,
house,Northeast,219.0,93615.42,,,
house,Northeast,219.0,93615.42,,,
apartment,Northeast,182.0,421269.42,,,
apartment,Northeast,96.0,124820.57,,,
apartment,Northeast,96.0,124820.57,,,
house,Northeast,90.0,78909.15,,,
apartment,Northeast,89.0,120139.79,,,
apartment,Northeast,82.0,124820.57,,,
apartment,Northeast,124.0,90494.91,,,
apartment,Northeast,69.0,94239.53,,,
apartment,Northeast,69.0,95799.78,,,
apartment,Northeast,69.0,88934.65,,,
apartment,Northeast,69.0,91431.06,,,
apartment,Northeast,135.0,196592.39,,,
apartment,Northeast,69.0,89246.7,,,
apartment,Northeast,69.0,85814.14,,,
apartment,Northeast,69.0,90182.86,,,
house,Northeast,150.0,112338.51,,,
apartment,Northeast,94.0,112338.51,,,
apartment,Northeast,94.0,112338.51,,,
house,Northeast,120.0,94690.99,,,
house,Northeast,160.0,121700.05,,,
apartment,Northeast,70.0,87998.5,,,
apartment,Northeast,69.0,99544.4,,,
apartment,Northeast,69.0,98920.3,,,
apartment,Northeast,70.0,92679.27,,,
apartment,Northeast,70.0,92679.27,,,
apartment,Northeast,69.0,96423.89,,,
apartment,Northeast,69.0,99544.4,,,
apartment,Northeast,70.0,99232.35,,,
apartment,Northeast,69.0,90806.96,,,
apartment,Northeast,69.0,89558.75,,,
apartment,Northeast,69.0,86126.19,,,
apartment,Northeast,69.0,93927.47,,,
apartment,Northeast,70.0,94551.58,,,
apartment,Northeast,69.0,95487.73,,,
apartment,Northeast,70.0,89870.81,,,
apartment,Northeast,70.0,89558.75,,,
apartment,Northeast,70.0,101416.71,,,
apartment,Northeast,70.0,86438.24,,,
apartment,Northeast,69.0,94863.63,,,
apartment,Northeast,69.0,92367.22,,,
apartment,Northeast,70.0,98296.19,,,
apartment,Northeast,69.0,93303.37,,,
apartment,Northeast,70.0,97984.14,,,
apartment,Northeast,70.0,93615.42,,,
apartment,Northeast,110.0,131061.59,,,
house,Northeast,234.0,187230.85,,,
house,Northeast,180.0,199974.6,,,
apartment,Northeast,62.0,115459.02,,,
apartment,Northeast,181.0,93615.42,,,
apartment,Northeast,181.0,93615.42,,,
house,Northeast,122.0,180989.82,,,
apartment,Northeast,113.0,187230.85,,,
apartment,Northeast,113.0,187230.85,,,
apartment,Northeast,119.0,226237.28,,,
apartment,Northeast,92.0,112338.51,,,
apartment,Northeast,82.0,112338.51,,,
apartment,Northeast,63.0,102664.91,,,
apartment,Northeast,63.0,103601.07,,,
apartment,Northeast,119.0,226237.28,,,
apartment,Northeast,92.0,112338.51,,,
apartment,Northeast,82.0,112338.51,,,
apartment,Northeast,63.0,102664.91,,,
apartment,Northeast,63.0,103601.07,,,
apartment,Northeast,84.0,124820.57,,,
apartment,Northeast,182.0,421269.42,,,
apartment,Northeast,200.0,243400.11,,,
apartment,Northeast,142.0,287087.31,,,
apartment,Northeast,142.0,277725.76,,,
apartment,Northeast,143.0,259002.68,,,
apartment,Northeast,142.0,277725.76,,,
apartment,Northeast,143.0,259002.68,,,
house,Northeast,140.0,79355.0,,,
apartment,Northeast,118.0,184110.34,,,
apartment,Northeast,140.0,171628.28,,,
apartment,Northeast,79.0,124820.57,,,
apartment,Northeast,140.0,184110.34,,,
apartment,Northeast,100.0,124820.57,,,
apartment,Northeast,118.0,184110.34,,,
apartment,Northeast,217.0,249641.14,,,
apartment,Northeast,89.0,168507.77,,,
apartment,Northeast,62.0,85814.14,,,
apartment,Northeast,140.0,171628.28,,,
apartment,Northeast,79.0,124820.57,,,
apartment,Northeast,140.0,184110.34,,,
apartment,Northeast,130.0,171628.28,,,
apartment,Northeast,100.0,124820.57,,,
apartment,Northeast,115.0,180989.82,,,
apartment,Northeast,217.0,249641.14,,,
apartment,Northeast,89.0,168507.77,,,
apartment,Northeast,62.0,85814.14,,,
apartment,Northeast,130.0,171628.28,,,
apartment,Northeast,168.0,243400.11,,,
apartment,Northeast,182.0,368220.68,,,
house,Northeast,250.0,202833.42,,,
apartment,Northeast,168.0,243400.11,,,
apartment,Northeast,182.0,368220.68,,,
apartment,Northeast,104.0,202833.42,,,
apartment,Northeast,86.0,171628.28,,,
house,Northeast,250.0,202833.42,,,
apartment,Northeast,104.0,202833.42,,,
apartment,Northeast,85.0,87374.39,,,
apartment,Northeast,143.0,223116.76,,,
apartment,Northeast,173.0,230918.05,,,
apartment,Northeast,220.0,280846.28,,,
apartment,Northeast,143.0,223116.76,,,
apartment,Northeast,92.0,146664.17,,,
apartment,Northeast,173.0,230918.05,,,
apartment,Northeast,220.0,280846.28,,,
apartment,Northeast,116.0,118579.54,,,
apartment,Northeast,125.0,146664.17,,,
apartment,Northeast,103.0,145103.91,,,
apartment,Northeast,120.0,180989.82,,,
apartment,Northeast,150.0,187230.85,,,
apartment,Northeast,71.0,87374.39,,,
apartment,Northeast,150.0,187230.85,,,
apartment,Northeast,103.0,145103.91,,,
apartment,Northeast,120.0,180989.82,,,
apartment,Northeast,71.0,87374.39,,,
apartment,Northeast,130.0,202833.42,,,
house,Northeast,140.0,119941.92,,,
house,Northeast,190.0,132567.38,,,
house,Northeast,168.0,116785.55,,,
house,Northeast,115.0,110472.82,,,
apartment,Northeast,207.0,234038.56,,,
apartment,Northeast,70.0,82693.62,,,
apartment,Northeast,139.0,132621.85,,,
house,Northeast,148.0,180989.82,,,
house,Northeast,190.0,215315.48,,,
apartment,Northeast,116.0,112338.51,,,
apartment,Northeast,84.0,93615.42,,,
apartment,Northeast,138.0,283966.79,,,
apartment,Northeast,84.0,93615.42,,,
apartment,Northeast,116.0,112338.51,,,
apartment,Northeast,125.0,176309.05,,,
apartment,Northeast,125.0,176309.05,,,
apartment,Northeast,207.0,361979.65,,,
apartment,Northeast,207.0,361979.65,,,
apartment,Northeast,70.0,85221.89,,,
apartment,Northeast,84.0,109217.99,,,
apartment,Northeast,70.0,95226.0,,,
apartment,Northeast,70.0,112338.51,,,
apartment,Northeast,108.0,132567.38,,,
apartment,Northeast,75.0,84253.88,,,
apartment,Northeast,84.0,115459.02,,,
apartment,Northeast,94.0,183069.25,,,
apartment,Northeast,62.0,93615.42,,,
apartment,Northeast,131.0,104160.09,,,
house,Northeast,162.0,183069.25,,,
apartment,Northeast,165.0,378763.96,,,
apartment,Northeast,210.0,262123.19,,,
apartment,Northeast,56.0,83643.7,,,
apartment,Northeast,179.0,315636.63,,,
apartment,Northeast,112.0,214632.91,,,
apartment,Northeast,79.0,134145.57,,,
apartment,Northeast,77.0,123098.28,,,
apartment,Northeast,188.0,246196.57,,,
apartment,Northeast,57.0,202007.44,,,
apartment,Northeast,122.0,246520.62,,,
apartment,Northeast,87.0,183069.25,,,
apartment,Northeast,115.0,95226.0,,,
apartment,Northeast,75.0,145192.85,,,
apartment,Northeast,100.0,110472.82,,,
apartment,Northeast,72.0,78909.15,,,
apartment,Northeast,79.0,137301.93,,,
apartment,Northeast,125.0,145192.85,,,
house,Northeast,130.0,123098.28,,,
apartment,Northeast,80.0,138880.12,,,
apartment,Northeast,105.0,173600.15,,,
apartment,Northeast,159.0,214632.91,,,
apartment,Northeast,87.0,101003.72,,,
apartment,Northeast,91.0,149927.4,,,
apartment,Northeast,100.0,91534.62,,,
apartment,Northeast,85.0,188750.71,,,
apartment,Northeast,113.0,205163.81,,,
apartment,Northeast,128.0,230918.05,,,
apartment,Northeast,172.0,230414.74,,,
apartment,Northeast,143.0,205163.81,,,
apartment,Northeast,65.0,78909.15,,,
apartment,Northeast,252.0,410327.63,,,
apartment,Northeast,142.0,327653.99,,,
apartment,Northeast,142.0,327653.99,,,
apartment,Northeast,134.0,331418.47,,,
apartment,Northeast,182.0,347105.61,,,
house,Northeast,134.0,198851.08,,,
apartment,Northeast,85.0,101003.72,,,
apartment,Northeast,94.0,220945.64,,,
apartment,Northeast,81.0,104160.09,,,
apartment,Northeast,127.0,139195.75,,,
apartment,Northeast,91.0,220945.64,,,
apartment,Northeast,75.0,140423.14,,,
apartment,Northeast,120.0,119941.92,,,
apartment,Northeast,170.0,252509.31,,,
apartment,Northeast,207.0,498705.88,,,
apartment,Northeast,225.0,470298.59,,,
apartment,Northeast,166.0,189381.98,,,
apartment,Northeast,56.0,126254.65,,,
apartment,Northeast,188.0,312051.42,,,
apartment,Northeast,92.0,148349.22,,,
house,Northeast,242.0,374461.71,,,
apartment,Northeast,177.0,347200.3,,,
apartment,Northeast,155.0,378763.96,,,
apartment,Northeast,230.0,236727.47,,,
apartment,Northeast,93.0,183069.25,,,
apartment,Northeast,83.0,173600.15,,,
apartment,Northeast,96.0,130989.2,,,
apartment,Northeast,91.0,189381.98,,,
apartment,Northeast,108.0,157818.31,,,
apartment,Northeast,175.0,233571.11,,,
apartment,Northeast,196.0,205163.81,,,
apartment,Northeast,78.0,107922.8,,,
apartment,Northeast,200.0,246196.57,,,
apartment,Northeast,233.0,252509.31,,,
apartment,Northeast,200.0,233571.11,,,
apartment,Northeast,150.0,129411.02,,,
apartment,Northeast,105.0,135723.75,,,
apartment,Northeast,165.0,405666.85,,,
apartment,Northeast,117.0,85221.89,,,
apartment,Northeast,103.0,151505.58,,,
apartment,Northeast,88.0,249641.14,,,
apartment,Northeast,74.0,221556.51,,,
house,Northeast,145.0,119941.92,,,
apartment,Northeast,204.0,374461.71,,,
apartment,Northeast,217.0,261978.41,,,
apartment,Northeast,212.0,375607.6,,,
apartment,Northeast,120.0,195694.71,,,
apartment,Northeast,200.0,315636.63,,,
apartment,Northeast,120.0,107316.45,,,
apartment,Northeast,90.0,85221.89,,,
apartment,Northeast,65.0,145192.85,,,
apartment,Northeast,67.0,132567.38,,,
apartment,Northeast,99.0,214632.91,,,
apartment,Northeast,96.0,123098.28,,,
apartment,Northeast,110.0,261978.41,,,
apartment,Northeast,190.0,410327.63,,,
house,Northeast,125.0,358859.13,,,
apartment,Northeast,175.0,268291.14,,,
apartment,Northeast,135.0,222194.0,,,
apartment,Northeast,159.0,252509.31,,,
apartment,Northeast,90.0,137302.62,,,
apartment,Northeast,70.0,95226.0,,,
apartment,Northeast,70.0,112338.51,,,
apartment,Northeast,70.0,85814.14,,,
apartment,Northeast,70.0,85814.14,,,
apartment,Northeast,76.0,79573.11,,,
apartment,Northeast,139.0,211476.54,,,
apartment,Northeast,71.0,135023.71,,,
apartment,Northeast,77.0,132988.82,,,
apartment,Northeast,109.0,187230.85,,,
apartment,Northeast,93.0,184587.15,,,
apartment,Northeast,123.0,193471.88,,,
apartment,Northeast,115.0,124508.51,,,
apartment,Northeast,98.0,118579.54,,,
apartment,Northeast,113.0,193471.88,,,
apartment,Northeast,195.0,505018.62,,,
apartment,Northeast,220.0,246520.62,,,
house,Northeast,176.0,214632.91,,,
apartment,Northeast,142.0,334574.83,,,
apartment,Northeast,158.0,171628.28,,,
apartment,Northeast,192.0,362982.13,,,
apartment,Northeast,68.0,88378.25,,,
apartment,Northeast,68.0,88378.25,,,
apartment,Northeast,68.0,88378.25,,,
apartment,Northeast,71.0,135023.71,,,
apartment,Northeast,70.0,87374.39,,,
apartment,Northeast,77.0,132988.82,,,
apartment,Northeast,109.0,187230.85,,,
apartment,Northeast,93.0,184587.15,,,
apartment,Northeast,72.0,104160.09,,,
apartment,Northeast,88.0,118579.54,,,
apartment,Northeast,87.0,121700.05,,,
apartment,Northeast,93.0,180989.82,,,
apartment,Northeast,93.0,180989.82,,,
apartment,Northeast,207.0,234038.56,,,
apartment,Northeast,252.0,410327.63,,,
apartment,Northeast,134.0,374461.71,,,
apartment,Northeast,58.0,102976.97,,,
apartment,Northeast,100.0,202833.42,,,
apartment,Northeast,237.0,524246.39,,,
apartment,Northeast,207.0,234038.56,,,
apartment,Northeast,90.0,78012.85,,,
apartment,Northeast,70.0,126254.65,,,
apartment,Northeast,92.0,154661.95,,,
apartment,Northeast,93.0,177869.31,,,
apartment,Northeast,72.0,117019.28,,,
apartment,Northeast,72.0,137301.93,,,
apartment,Northeast,131.0,202007.44,,,
apartment,Northeast,74.0,93615.42,,,
house,Northeast,129.0,171628.28,,,
apartment,Northeast,62.0,101003.72,,,
apartment,Northeast,54.0,212194.96,,,
apartment,Northeast,230.0,230918.05,,,
apartment,Northeast,200.0,214632.91,,,
apartment,Northeast,204.0,299854.8,,,
apartment,Northeast,242.0,252509.31,,,
apartment,Northeast,160.0,179912.88,,,
apartment,Northeast,82.0,117019.28,,,
apartment,Northeast,124.0,234038.56,,,
apartment,Northeast,156.0,237159.08,,,
apartment,Northeast,118.0,238065.0,,,
house,Northeast,230.0,374461.71,,,
apartment,Northeast,111.0,196592.39,,,
apartment,Northeast,132.0,218435.99,,,
apartment,Northeast,80.0,134182.11,,,
apartment,Northeast,82.0,117019.28,,,
apartment,Northeast,124.0,234038.56,,,
apartment,Northeast,156.0,237159.08,,,
house,Northeast,230.0,374461.71,,,
apartment,Northeast,111.0,196592.39,,,
house,Northeast,160.0,92055.17,,,
apartment,Northeast,132.0,218435.99,,,
apartment,Northeast,89.0,118579.54,,,
apartment,Northeast,230.0,215315.48,,,
apartment,Northeast,105.0,115459.02,,,
apartment,Northeast,93.0,124820.57,,,
house,Northeast,143.0,146664.17,,,
apartment,Northeast,205.0,227797.54,,,
apartment,Northeast,80.0,171628.28,,,
apartment,Northeast,155.0,224677.02,,,
house,Northeast,110.0,78012.85,,,
apartment,Northeast,185.0,218435.99,,,
house,Northeast,246.0,405666.85,,,
apartment,Northeast,94.0,162266.74,,,
apartment,Northeast,165.0,124820.57,,,
apartment,Northeast,90.0,99856.45,,,
apartment,Northeast,178.0,405666.85,,,
apartment,Northeast,144.0,112338.51,,,
apartment,Northeast,116.0,212194.96,,,
apartment,Northeast,198.0,199712.91,,,
apartment,Northeast,226.0,218435.99,,,
apartment,Northeast,117.0,171628.28,,,
apartment,Northeast,74.0,76452.59,,,
apartment,Northeast,90.0,180989.82,,,
house,Northeast,120.0,143543.65,,,
apartment,Northeast,177.0,405666.85,,,
apartment,Northeast,126.0,162266.74,,,
apartment,Northeast,193.0,187230.85,,,
apartment,Northeast,118.0,199712.91,,,
apartment,Northeast,137.0,212194.96,,,
apartment,Northeast,94.0,140423.14,,,
apartment,Northeast,142.0,187230.85,,,
apartment,Northeast,75.0,84253.88,,,
apartment,Northeast,215.0,171628.28,,,
apartment,Northeast,115.0,109217.99,,,
apartment,Northeast,53.0,102976.97,,,
apartment,Northeast,100.0,134182.11,,,
apartment,Northeast,130.0,187230.85,,,
apartment,Northeast,70.0,78012.85,,,
apartment,Northeast,200.0,327653.99,,,
apartment,Northeast,152.0,187230.85,,,
apartment,Northeast,100.0,218435.99,,,
apartment,Northeast,91.0,156025.71,,,
house,Northeast,163.0,149784.68,,,
apartment,Northeast,118.0,202833.42,,,
apartment,Northeast,110.0,131061.59,,,
apartment,Northeast,156.0,196592.39,,,
apartment,Northeast,129.0,327653.99,,,
apartment,Northeast,89.0,88934.65,,,
apartment,Northeast,114.0,171628.28,,,
apartment,Northeast,90.0,96735.94,,,
apartment,Northeast,110.0,86750.29,,,
apartment,Northeast,58.0,140423.14,,,
apartment,Northeast,107.0,156025.71,,,
apartment,Northeast,105.0,140423.14,,,
apartment,Northeast,110.0,131061.59,,,
apartment,Northeast,88.0,157585.97,,,
apartment,Northeast,70.0,171628.28,,,
apartment,Northeast,83.0,149784.68,,,
apartment,Northeast,136.0,87374.39,,,
apartment,Northeast,124.0,145103.91,,,
apartment,Northeast,61.0,87374.39,,,
apartment,Northeast,118.0,199712.91,,,
apartment,Northeast,145.0,234038.56,,,
apartment,Northeast,86.0,109217.99,,,
apartment,Northeast,70.0,131061.59,,,
apartment,Northeast,112.0,190351.36,,,
apartment,Northeast,115.0,143543.65,,,
apartment,Northeast,116.0,137302.62,,,
apartment,Northeast,93.0,124820.57,,,
apartment,Northeast,110.0,249641.14,,,
apartment,Northeast,100.0,102976.97,,,
apartment,Northeast,97.0,162266.74,,,
apartment,Northeast,95.0,127941.08,,,
apartment,Northeast,222.0,395605.06,,,
apartment,Northeast,170.0,156025.71,,,
apartment,Northeast,86.0,93615.42,,,
apartment,Northeast,230.0,201273.16,,,
apartment,Northeast,100.0,374461.71,,,
apartment,Northeast,128.0,180989.82,,,
apartment,Northeast,78.0,149784.68,,,
apartment,Northeast,155.0,337015.54,,,
apartment,Northeast,166.0,274605.25,,,
apartment,Northeast,195.0,436871.99,,,
apartment,Northeast,72.0,117019.28,,,
apartment,Northeast,155.0,259002.68,,,
apartment,Northeast,78.0,112338.51,,,
apartment,Northeast,106.0,123098.28,,,
apartment,Northeast,63.0,249641.14,,,
apartment,Northeast,79.0,180989.82,,,
apartment,Northeast,112.0,118579.54,,,
apartment,Northeast,80.0,140423.14,,,
apartment,Northeast,161.0,392560.69,,,
apartment,Northeast,140.0,214632.91,,,
apartment,Northeast,87.0,184110.34,,,
apartment,Northeast,110.0,99856.45,,,
house,Northeast,220.0,202833.42,,,
apartment,Northeast,106.0,199974.6,,,
apartment,Northeast,63.0,249641.14,,,
apartment,Northeast,79.0,180989.82,,,
apartment,Northeast,112.0,118579.54,,,
apartment,Northeast,80.0,140423.14,,,
apartment,Northeast,215.0,436871.99,,,
apartment,Northeast,96.0,174748.79,,,
apartment,Northeast,170.0,192535.72,,,
apartment,Northeast,130.0,234038.56,,,
apartment,Northeast,225.0,468077.13,,,
apartment,Northeast,96.0,96735.94,,,
apartment,Northeast,106.0,199974.6,,,
